GeneID	GSM6255117	GSM6255118	GSM6255120	GSM6255121	GSM6255122	GSM6255123	GSM6255124
105370265	0	4	0	4	4	7	11
107984587	0	0	0	0	0	0	0
115207	9462	16577	20565	6926	5449	4006	6020
690	0	0	0	0	0	0	0
105370269	0	0	0	0	0	0	0
730249	11	29	303	0	1	8	25
1203	1074	2094	1397	2243	2361	2272	2614
26224	698	1271	885	1696	1228	1121	1220
23077	1504	2874	3755	274	102	222	433
100874212	76	129	163	7	4	9	14
107984564	1	1	10	1	0	1	0
105370271	0	0	0	0	0	1	0
8796	0	0	0	0	0	0	2
104355296	0	0	0	0	0	0	0
100129307	1	1	3	0	0	0	0
122060	4	5	6	19	24	13	11
100500861	0	0	0	0	2	0	1
112268121	11	16	14	35	12	7	14
100505518	1	2	0	30	15	5	15
1910	606	865	966	240	212	138	167
101927176	0	0	0	0	0	0	0
100874175	0	0	0	0	0	0	0
100874222	93	170	89	136	92	66	82
780529	0	4	0	2	0	0	0
5457	2	5	7	2	0	0	0
79596	229	481	263	341	218	212	221
105370272	0	0	0	0	0	0	0
100874126	0	0	0	0	0	0	0
105370273	0	0	0	0	0	0	0
64062	787	1540	1114	207	145	125	168
100505538	13	36	27	51	40	34	40
105370274	1	9	5	10	8	9	10
100874208	0	0	0	0	1	1	2
54602	444	769	458	2556	2185	2086	2643
103724388	0	1	0	0	2	1	1
102724076	0	0	0	0	0	0	0
101927195	0	0	0	0	0	0	0
101515984	0	0	0	0	0	0	0
105370275	2	0	0	4	0	0	0
101927238	0	1	0	3	4	0	0
10253	3606	4176	4081	3237	3273	3612	4041
105370276	0	0	1	0	0	1	0
105370278	0	0	0	0	0	0	0
103724386	0	0	0	0	0	0	0
100861546	0	0	0	0	0	0	0
105370281	0	0	0	0	0	0	0
105370282	0	0	0	0	0	0	0
105370283	0	0	0	0	0	0	0
105370284	0	0	0	0	0	0	0
105370285	0	0	0	0	0	0	0
105370286	0	0	0	0	0	0	0
114798	0	0	0	0	0	0	0
105370287	0	0	0	0	0	0	0
100874128	0	0	0	0	0	0	0
105370289	0	0	0	0	0	0	1
106635542	0	0	0	0	0	0	0
105370290	0	0	0	0	0	0	0
104355140	0	0	0	0	0	0	0
105370291	0	0	0	0	0	0	0
105370292	0	0	0	0	0	0	0
100874137	0	0	0	0	0	0	0
84189	0	0	0	0	0	0	0
105370299	0	0	0	0	0	0	0
105370300	0	0	0	0	0	0	0
106144533	0	0	0	0	0	0	0
105370301	0	0	0	0	0	0	0
105370302	0	0	0	0	0	0	0
642345	0	0	0	1	0	0	0
100616182	0	0	0	0	0	0	0
26050	4	4	0	2	3	2	6
112268106	0	0	0	0	0	0	0
101930749	0	0	0	0	0	0	0
105370304	0	0	0	0	0	0	0
105370306	0	0	0	0	0	0	0
100874168	0	0	0	0	0	0	0
100861553	0	0	0	0	0	0	0
105370307	4	4	4	1	0	2	3
105616982	0	0	0	0	0	0	0
100874172	0	0	0	0	0	0	0
107984621	0	0	0	0	0	0	0
105370308	0	0	0	0	0	0	0
100874139	0	0	0	0	0	0	0
105370309	0	0	0	0	0	0	0
100874187	0	0	0	0	0	0	0
693207	0	0	0	0	0	0	0
105370310	0	0	0	0	0	0	0
101927224	0	0	0	0	0	0	0
107984572	0	0	0	2	0	0	0
105370311	0	0	0	0	0	0	0
144776	0	0	1	0	0	0	0
101930747	0	0	0	0	0	0	0
105370312	0	0	0	1	0	0	0
100874150	0	0	2	8	3	7	1
105370313	0	0	0	0	0	0	0
105370314	0	0	0	0	0	0	0
407975	3	14	8	0	0	0	0
406952	0	0	0	0	0	0	0
406953	0	0	0	0	0	0	0
406979	0	0	0	0	0	0	0
406982	0	0	0	0	0	0	0
406980	0	0	0	0	0	0	0
407048	0	0	0	0	0	0	0
107984617	0	0	0	0	0	0	0
2262	17	3	38	13	18	12	16
100873970	0	0	0	0	0	0	0
100847092	0	0	0	0	0	0	0
105370315	0	0	0	0	0	0	0
100873969	0	0	0	0	0	0	0
105370317	0	0	0	0	0	0	0
104326053	0	0	0	0	0	0	0
10082	55	78	45	140	113	107	107
100873973	0	0	0	0	0	0	0
100873972	0	0	0	0	0	0	0
1638	2	0	1	0	1	0	1
100189251	0	0	0	0	2	0	0
23483	333	529	458	507	410	336	430
160897	238	494	1379	404	343	1876	2167
101927248	0	0	0	0	0	0	0
11166	0	0	0	0	0	0	0
100507533	0	0	0	0	0	0	0
112268114	0	0	0	0	0	0	0
101927284	0	0	0	0	0	0	0
100861544	0	0	0	0	0	0	0
10257	762	1228	827	671	1074	682	1055
109616987	0	0	0	0	0	0	0
102724149	14	24	23	17	35	19	23
105370321	0	0	0	1	0	0	0
9071	0	0	0	1	0	0	0
100874194	0	0	0	0	0	0	1
22873	11	16	8	15	22	11	15
100289274	23	53	38	55	12	8	17
5611	2552	4681	3418	1098	753	667	742
105370322	1	1	1	0	0	0	0
55757	248	583	372	322	133	134	174
266722	0	0	0	0	0	0	0
100616137	0	0	0	0	0	0	0
100887754	0	0	0	0	0	0	0
112268107	0	0	0	0	0	0	0
27199	0	0	0	0	0	0	0
112268108	0	0	0	0	0	0	0
103625683	0	0	0	0	0	0	0
10150	218	428	216	245	100	29	49
107984573	0	0	0	0	0	1	0
101927385	1	2	0	1	0	0	0
5911	3640	7638	3511	4155	3423	2376	2631
105370324	0	0	0	1	0	0	1
105370325	0	0	0	0	0	0	0
3843	1921	3262	2001	2164	1386	1233	1483
105370328	3	2	3	0	13	6	7
107984566	0	0	0	0	0	0	1
10160	3506	4417	3990	1437	1275	1187	1528
140432	0	0	0	0	0	0	0
100422881	0	0	0	0	0	0	0
105370327	0	1	5	0	0	0	1
8428	2189	3114	3884	2781	2400	2471	3157
100874069	7	10	13	10	4	15	7
6564	0	0	1	16	54	9	68
105370330	0	0	0	0	0	0	0
23348	8	5	9	16	11	12	11
100874096	0	0	0	11	12	12	7
100861541	0	0	0	0	1	0	0
100289373	23	36	37	44	58	45	67
337867	1478	2041	1629	3901	3429	3473	4318
2841	4	10	3	10	19	49	60
1880	531	742	359	467	1177	566	800
100131561	0	0	0	0	0	0	0
693208	0	0	0	0	0	0	0
107984558	0	0	0	1	3	1	0
102725509	2	6	16	9	5	16	13
106478991	2	3	0	8	0	1	4
9375	6245	11876	12743	14970	13759	13411	15943
104355149	1	0	0	0	0	0	0
105370332	0	0	0	0	0	0	0
171425	27	68	30	292	359	267	451
100422861	0	0	0	0	0	0	0
100874063	0	0	0	0	0	0	0
101927465	0	0	0	0	0	0	0
101927437	5	7	3	24	41	31	43
85416	2	2	1	0	0	0	0
7546	7	20	9	0	0	0	0
100861542	0	0	0	0	0	0	0
105370333	203	259	57	206	389	146	170
5095	419	700	227	716	779	677	1016
107984575	0	0	0	0	0	0	0
105370335	0	0	0	0	0	0	0
100885777	0	0	0	0	0	0	0
107984574	1	0	0	0	0	0	0
87769	212	335	305	397	314	299	351
84899	129	236	197	174	130	150	132
100885778	1	0	1	1	0	0	0
100874161	0	0	0	0	0	0	0
259232	0	0	0	0	0	0	2
9358	41	72	72	268	220	178	310
107984616	1	5	2	0	1	0	0
2259	23	40	27	104	85	50	114
100616110	0	0	0	0	0	0	0
100616239	0	0	0	0	0	0	0
107984615	0	0	0	0	0	0	0
283480	1	0	0	0	0	0	0
100874081	0	0	0	0	0	0	0
283481	4	7	9	11	19	10	18
107984588	1	3	3	1	3	1	0
7174	1469	2927	1886	547	344	257	304
196541	34	70	41	5	7	4	4
643677	1	0	0	0	0	0	0
105370337	9	8	3	19	12	16	19
93081	56	73	27	106	119	80	93
79070	43	75	14	48	31	37	42
54841	145	287	97	324	227	138	193
100533467	432	736	580	246	184	124	174
2073	391	630	581	135	111	51	87
121952	0	0	3	1	0	1	0
6555	0	0	0	0	0	0	0
105370338	0	0	0	0	0	0	0
105370339	0	0	0	0	0	0	0
104326190	0	0	0	0	0	0	0
105370340	0	0	0	0	0	0	0
107984624	0	0	0	0	0	0	0
107984606	0	0	0	0	0	0	0
107984607	0	0	0	0	0	0	0
107984608	0	0	0	0	0	0	0
105370342	0	0	0	0	0	0	0
105370343	0	0	0	0	0	0	0
107984609	0	0	0	0	0	0	0
105370344	0	0	0	0	0	0	0
282706	0	0	0	0	0	0	0
267012	0	0	0	0	0	1	0
105370345	0	0	0	0	0	0	0
144920	0	0	0	0	0	0	0
107984626	0	0	0	0	0	0	0
728192	0	0	0	6	7	11	7
105370346	0	0	0	0	0	0	0
112268109	0	0	0	7	6	2	4
1948	0	4	1	26	37	7	25
55082	1049	1485	1369	515	408	364	442
105370348	0	0	0	6	14	1	11
283483	0	0	0	0	0	0	0
100874173	0	0	0	0	0	0	0
107984627	0	0	0	0	0	0	0
105370349	0	0	0	0	0	0	0
105370350	0	0	0	0	0	0	0
728215	0	3	1	0	0	0	1
109616978	0	0	0	0	0	0	0
105370353	0	0	0	0	0	0	0
112268110	0	0	0	0	0	0	0
100302286	0	0	0	0	0	0	0
100874375	0	0	0	0	0	0	0
107984581	0	0	0	0	0	0	0
112268111	0	0	0	0	0	0	0
3981	508	976	838	466	347	366	429
84945	397	806	597	1162	839	996	1220
10673	863	1030	10520	482	498	9957	12090
105370355	0	0	3	0	0	0	0
23026	0	2	0	0	0	0	0
105370356	0	0	0	0	0	0	0
100885782	0	0	0	0	0	0	0
105370359	0	0	0	4	0	0	0
104326054	0	0	0	0	0	0	0
107984602	0	0	0	0	0	0	0
101927627	0	0	0	0	0	0	0
101409253	0	0	0	0	0	0	0
8660	521	654	201	412	189	111	161
105370360	1	0	0	1	0	0	0
112268112	0	0	0	0	2	0	0
101927646	0	0	0	0	0	0	0
104355146	0	0	0	0	0	0	0
105370361	2	2	5	8	12	40	10
101927712	0	0	2	5	1	1	0
1282	335	503	534	168	180	132	253
1284	320	307	532	194	200	154	258
102465872	0	0	0	0	0	0	0
100129836	5	3	4	9	7	4	10
100874203	10	9	14	5	5	4	8
55647	4255	4346	5927	5804	6058	5506	7455
55739	1219	1541	1506	1244	1208	944	1082
79587	1244	1915	1227	1742	1716	1472	1659
3621	316	386	338	273	205	253	258
107984613	1	1	0	1	1	0	0
283486	0	0	0	0	0	0	0
105370362	1	0	0	2	0	0	0
105370363	0	0	0	0	0	0	0
283487	5	26	4	9	18	9	15
55608	1091	1915	1667	1548	1351	1536	1705
105370364	0	2	0	0	0	0	0
104355135	26	49	42	4	1	3	1
101927802	0	0	0	0	0	0	0
100874238	0	0	0	0	0	0	0
8874	1655	2491	1804	596	451	358	474
100874226	0	0	0	0	0	0	0
101060553	1	0	0	1	0	0	0
121793	2	1	3	1	1	1	2
105370365	0	1	2	0	0	0	0
107984618	0	0	0	0	0	0	0
105370369	0	0	0	0	0	0	0
107983958	0	0	0	0	0	0	0
105370366	0	0	0	0	0	0	0
102724489	0	0	0	0	0	0	0
102724510	0	0	0	0	0	0	0
101928616	0	0	0	0	0	0	0
100505996	0	0	0	0	0	0	0
105378193	0	0	0	0	0	0	0
6656	0	0	0	0	0	0	0
100506016	0	0	0	0	0	0	0
105370370	0	0	0	0	0	0	0
101928698	0	0	0	0	0	0	0
101928730	0	0	0	0	0	0	0
107984555	0	0	0	0	0	0	0
101928752	0	0	0	0	0	0	0
104266956	0	0	0	0	0	0	0
105370373	0	0	0	0	0	0	0
122258	0	0	0	0	0	0	0
105370372	0	0	0	0	0	0	0
10426	1015	1413	1291	633	476	460	522
400165	0	0	0	0	0	0	0
102725228	98	132	188	59	58	28	48
23250	2493	3999	3702	518	354	341	549
100874205	0	0	0	0	0	0	0
23263	17	34	7	89	92	40	65
100289410	0	0	0	0	5	1	2
107984591	0	0	1	0	0	0	0
107984590	2	1	0	0	0	0	0
2155	0	1	0	0	0	0	0
2159	0	1	1	0	1	1	1
104413892	0	0	0	0	0	0	0
102724474	0	0	0	2	1	0	1
8858	0	0	0	0	0	0	0
55795	613	785	371	742	748	606	757
8451	2210	3584	2748	1333	1121	839	940
107984583	1	1	5	0	0	0	0
102465874	0	1	1	0	0	0	0
3916	26313	29818	37344	9875	9105	6934	8459
79774	954	1497	1381	450	389	282	420
100874068	1	2	1	5	7	3	3
101928841	4	3	5	2	5	1	0
113622	4	11	4	8	4	4	10
55208	172	207	142	331	198	120	151
55002	2238	3333	1509	6154	5521	4750	5835
7027	1271	1882	986	1696	1800	1368	1401
6011	0	0	0	0	0	0	0
496	0	0	0	0	0	0	0
105377805	5	2	11	8	4	0	2
100130386	0	0	1	0	0	0	1
348013	265	399	451	316	289	344	261
650669	198	247	437	35	62	47	61
2621	2513	2695	4586	300	627	483	523
100506394	33	28	31	13	11	7	6
100874178	0	0	0	0	0	0	0
643365	0	0	0	0	0	0	0
100861555	16	7	10	0	0	0	0
105377806	32	23	58	0	0	0	0
100507747	7	20	37	0	0	0	0
22821	3752	4294	8015	703	582	542	574
107987192	1	0	0	2	1	1	0
107984593	0	0	2	0	0	0	0
101929355	0	0	0	0	0	2	0
8881	1321	2100	1450	1290	1098	848	1008
100847035	0	0	0	0	0	0	0
105370384	62	109	70	85	67	49	57
100616227	0	0	2	0	0	0	0
65110	571	844	476	395	351	261	265
283489	666	1311	790	368	296	187	267
104355150	0	0	0	1	2	6	6
440153	0	0	0	0	0	0	0
642426	0	0	0	0	0	0	0
641455	0	1	0	0	0	0	0
100508046	0	0	0	0	0	0	0
105378171	0	0	0	0	0	0	0
503638	0	0	0	0	0	0	0
414763	0	0	0	0	0	0	0
114004396	0	0	0	0	0	0	0
503639	0	0	0	0	0	1	0
101101776	0	0	0	0	0	0	0
115694671	0	0	0	0	0	0	0
105378174	0	0	0	0	0	0	0
404785	0	0	0	0	0	0	0
101929572	0	0	0	0	0	0	0
79334	0	0	0	0	0	0	0
441669	0	0	0	0	0	0	0
441670	0	0	0	0	0	0	0
390429	0	0	0	0	0	0	0
283617	0	0	0	0	0	0	0
390431	0	0	0	0	0	0	0
79544	0	0	0	0	0	0	0
79317	0	0	0	0	0	0	0
81127	0	0	0	0	0	0	0
390432	0	0	0	0	0	0	0
122740	0	0	0	0	0	0	0
390433	0	0	0	0	0	0	0
122742	0	0	0	0	0	0	0
390436	0	0	0	0	0	0	0
390437	0	0	0	0	0	0	0
390439	0	0	0	0	0	0	0
122748	0	0	0	0	0	0	0
390441	0	0	0	0	0	0	0
390442	0	0	0	0	0	0	0
91875	455	627	498	848	827	727	836
57820	278	347	198	1533	882	814	856
109616976	0	1	1	0	0	0	0
100113391	0	0	0	0	0	0	0
10038	317	394	293	164	197	132	144
85495	22	12	6	32	57	24	22
7011	1685	2422	3578	103	125	152	334
123103	5	2	8	15	8	4	9
55644	944	1182	813	1692	1863	1577	1977
328	5444	6631	4450	8637	7366	5774	7534
90809	1423	1515	1407	1651	1701	1245	1286
4860	6771	6817	5326	6577	6640	8403	6816
338879	2	0	0	0	0	0	0
390443	0	0	0	0	0	0	0
122651	0	0	0	0	0	0	0
254028	0	0	0	0	0	0	0
493901	0	0	0	0	0	0	0
7217	0	0	0	0	0	0	0
7207	0	0	0	0	0	0	0
7218	0	0	0	1	0	0	0
7237	0	0	0	0	0	0	0
100189151	0	0	0	0	0	0	0
100189419	0	0	0	0	0	0	0
100189286	0	0	0	0	0	0	0
341799	0	0	0	0	0	0	0
100189424	0	0	0	0	0	0	0
107984705	0	0	1	1	3	1	1
100189405	0	0	0	0	0	1	0
100009601	0	0	0	0	0	0	0
100009602	0	0	0	1	0	0	0
100189263	0	0	0	1	0	0	0
100189001	0	0	0	0	1	0	0
100189088	0	0	0	1	1	1	0
283	13	17	91	37	34	46	47
6038	55	73	167	153	67	99	97
10876	2	1	0	9	8	4	5
107984671	0	0	0	0	0	0	1
64184	0	0	0	0	0	0	0
6039	928	1779	1230	4321	5631	3752	5896
105370397	2	3	2	1	1	4	2
6035	598	655	2625	253	517	429	545
100507513	4	1	0	0	0	0	2
6037	0	1	4	1	0	0	0
643332	0	1	0	0	1	0	1
6036	19	22	82	10	18	10	27
64745	485	639	386	733	687	711	720
101929718	145	207	122	198	157	179	173
29986	4	7	3	99	45	77	45
57447	900	1412	417	7166	7554	8679	8101
102465428	36	51	27	291	324	324	310
122664	1	1	1	2	6	3	3
440163	0	1	1	0	0	1	0
84659	0	0	3	0	0	0	0
105370398	0	2	1	1	1	2	1
122665	1	0	0	0	0	0	0
55701	1940	2556	4543	851	687	827	770
51222	1514	1717	842	1104	881	490	714
643382	7	20	8	28	22	31	34
105378175	0	0	0	0	0	0	0
390445	0	0	0	0	0	0	0
283624	30	67	57	29	10	5	1
3183	16942	22119	21112	22634	20877	19211	23742
57096	24	33	30	8	13	2	12
11198	2429	3897	2560	1034	614	420	589
107984643	91	170	183	17	14	12	21
57680	1646	2498	4057	217	193	234	482
692053	2	0	2	0	0	0	1
319103	0	0	0	0	0	0	0
84932	528	974	892	250	213	250	354
9878	1820	2500	2944	1646	1926	1560	2205
56339	721	964	752	422	534	533	654
6297	1	0	1	1	2	0	3
26533	0	0	0	0	0	0	0
28693	0	0	0	0	0	0	0
26534	0	0	0	0	0	0	0
28692	0	0	0	0	0	0	0
26686	0	0	0	0	0	0	0
26687	0	0	0	0	0	0	0
107984650	0	0	0	0	0	0	0
28691	0	0	0	0	0	0	0
28690	0	0	0	0	0	0	0
28689	0	0	0	0	0	0	0
28688	0	0	0	0	0	0	0
6956	0	0	0	0	0	0	0
28686	0	0	0	0	0	0	0
28685	0	0	0	0	0	0	0
28678	0	0	0	0	0	0	0
28676	0	0	0	0	0	0	0
28675	0	0	0	0	0	0	0
28674	0	0	0	0	0	0	0
28684	0	0	0	0	0	0	0
28683	0	0	0	0	0	0	0
28671	0	0	0	0	0	0	0
28673	0	0	0	0	0	0	0
28682	0	0	0	0	0	0	0
28681	0	0	1	0	0	0	0
28670	0	0	0	0	0	0	0
28669	0	0	0	0	0	0	0
28677	0	0	0	0	0	0	0
28668	0	0	0	0	0	0	0
28672	0	0	0	0	0	0	0
28680	0	0	0	0	0	0	0
28667	0	0	0	0	0	0	0
28666	0	0	0	0	0	0	0
28665	0	0	0	0	0	0	0
28664	0	0	0	0	0	0	0
28663	0	0	0	0	0	0	0
28662	0	0	0	0	0	0	0
28661	0	0	0	0	0	0	0
28660	0	0	0	0	0	0	0
28518	0	0	0	0	0	0	0
28659	0	0	0	0	0	0	0
28658	0	0	0	0	0	0	0
28657	0	0	0	0	0	0	0
28679	0	0	0	0	0	0	0
28655	0	0	0	0	0	0	0
28654	0	0	0	0	0	0	0
28653	0	0	0	0	0	0	0
28652	0	0	0	0	0	0	0
28651	0	0	0	0	0	0	0
28650	0	0	0	0	0	0	0
28649	0	0	0	0	0	0	0
28656	0	0	0	0	0	0	0
28648	0	0	0	0	0	0	0
28647	0	0	0	0	0	0	0
28646	0	0	0	0	0	0	0
28645	0	0	0	0	0	0	0
28644	0	0	0	0	0	0	0
28643	0	0	0	0	0	0	0
107984649	0	0	0	0	0	0	0
28642	0	0	0	0	0	0	0
28641	0	0	0	0	0	0	0
28640	0	0	0	0	0	0	0
105370401	0	0	1	0	0	0	0
28517	0	0	0	0	0	0	0
28525	0	0	0	0	0	0	0
28524	0	0	0	0	0	0	0
28523	0	0	0	0	0	0	0
28522	0	0	0	0	0	0	0
28519	0	0	0	0	0	0	0
28521	0	0	0	0	0	0	0
28520	0	0	0	0	0	0	0
28526	0	0	0	0	0	0	0
112267867	0	0	0	0	0	0	0
28516	0	0	0	0	0	0	0
28694	0	0	0	0	0	0	0
28695	0	0	0	0	0	0	0
28696	0	0	0	0	0	0	0
28697	0	0	0	0	0	0	0
28698	0	0	0	0	0	0	0
28699	0	0	0	0	0	0	0
28700	0	0	0	0	0	0	0
28701	0	0	0	0	0	0	0
28702	0	0	0	0	0	0	0
28703	0	0	0	0	0	0	0
28704	0	0	0	0	0	0	0
28705	0	0	0	0	0	0	0
28706	0	0	0	0	0	0	0
28707	0	0	0	0	0	0	0
28708	0	0	0	0	0	0	0
28709	0	0	0	0	0	0	0
28710	0	0	0	0	0	0	0
28711	0	0	0	0	0	0	0
28712	0	0	0	0	0	0	0
28713	0	0	0	0	0	0	0
28714	0	0	0	0	0	0	0
28715	0	0	0	0	0	0	0
28716	0	0	0	0	0	0	0
28717	0	0	0	0	0	0	0
28718	0	0	0	0	0	0	0
28719	0	0	0	0	0	0	0
28720	0	0	0	0	0	0	0
28721	0	0	0	0	0	0	0
28722	0	0	0	0	0	0	0
28723	0	0	0	0	0	0	0
28724	0	0	0	0	0	0	0
28725	0	0	0	0	0	0	0
28726	0	0	0	0	0	0	0
28727	0	0	0	0	0	0	0
28728	0	0	0	0	0	0	0
28729	0	0	0	0	0	0	0
28730	0	0	0	0	0	0	0
28731	0	0	0	0	0	0	0
28732	2	4	1	3	0	3	3
28733	0	0	0	0	0	0	0
28734	0	0	0	0	0	0	0
28735	0	0	0	0	0	0	0
28736	0	0	0	0	0	0	0
28737	0	0	0	0	0	0	0
28738	0	0	0	0	0	0	0
28739	0	0	0	0	0	0	0
28740	0	0	0	0	0	0	0
28741	0	0	0	0	0	0	0
28742	0	0	0	0	0	0	0
28743	0	0	0	0	0	0	0
28744	0	0	0	0	0	0	0
28745	0	0	0	0	1	0	0
28746	0	0	0	0	0	2	0
28747	0	0	0	0	0	0	0
28748	0	0	0	0	0	0	0
28749	0	0	0	0	0	0	0
28750	1	0	0	0	0	0	0
28751	0	0	0	0	0	0	0
28752	0	0	0	0	0	0	0
28753	0	0	0	0	0	0	0
28754	0	0	0	0	0	0	0
28755	48	39	16	16	18	36	18
105370400	1	1	0	3	0	1	0
105370399	0	1	0	1	0	1	0
1603	2974	4515	2652	5781	5917	6130	5967
63874	4274	5384	2015	2590	2353	1189	1523
79549	0	0	0	0	0	0	0
107984651	0	0	0	1	0	0	1
105370404	1	1	0	4	3	2	1
5018	3134	4399	2188	12010	9765	7142	8156
9056	7423	9012	13741	32471	21732	26402	27556
122704	1220	1511	714	1641	2035	1681	1990
4323	50910	50548	46617	16061	14946	15777	16812
26020	9863	11306	17573	6947	6523	5529	6524
161253	16	9	10	5	3	4	1
55147	1871	2610	2449	1609	1543	1254	1285
100505758	387	435	247	308	260	166	196
10419	1270	1515	946	1218	1153	741	853
101926933	0	1	1	0	0	1	0
100189243	0	0	1	0	0	1	0
54930	693	1023	1002	2421	2812	2204	3034
100616424	43	59	49	174	229	184	222
84962	2	3	3	21	16	6	6
107984660	9	12	5	15	11	13	11
60686	77	96	112	186	142	139	166
5693	4586	4756	3959	4268	5257	4478	4441
122706	1	0	0	0	0	0	0
64403	12	12	15	4	9	9	4
105370705	0	1	0	0	1	3	0
22985	4001	4860	6007	778	737	716	989
107984665	25	22	25	10	5	4	7
55017	2253	3128	2694	3633	3538	3981	4708
100128908	7	13	6	4	3	5	4
1053	8	10	8	59	65	15	30
23428	7921	11101	9376	7199	4066	3791	4489
100507650	9	7	12	2	8	5	10
105370406	0	0	1	4	0	2	1
57594	590	984	1115	653	627	495	700
90673	68	146	95	69	41	39	47
599	741	869	773	444	424	314	320
100529063	1510	1886	1503	602	593	512	566
8106	1799	2163	1778	615	649	512	604
51310	2	0	9	14	48	7	15
10278	0	1	1	0	2	0	0
64806	0	0	0	0	0	0	0
116173	0	0	1	0	0	1	0
4624	0	0	1	0	0	0	0
406990	0	0	0	0	0	0	0
4625	0	0	4	0	0	0	0
104564225	0	0	1	0	0	0	0
100126336	0	0	0	0	0	0	0
25983	543	760	670	590	572	494	585
79178	616	798	1407	693	848	1388	1688
85446	254	323	302	66	56	42	69
8906	384	510	521	208	200	185	256
102724814	141	204	217	88	89	73	105
84502	29	45	37	35	35	26	28
10202	24	22	75	8	7	2	2
105370407	0	1	0	0	0	0	0
105370408	0	0	0	11	3	1	1
105370410	0	0	0	0	0	0	0
105370409	0	0	0	0	0	0	0
102724845	0	1	1	0	0	0	0
105370411	0	0	0	0	0	0	0
55449	450	710	466	846	676	493	611
10901	625	824	713	823	874	776	826
317749	586	762	620	597	749	637	747
728635	16	24	24	20	21	26	24
90668	19	37	36	10	3	3	4
105370412	0	0	0	0	0	0	0
9362	0	0	5	31	0	7	0
4901	112	116	168	139	125	95	151
5106	3499	4432	4485	6885	3486	3625	3889
80344	2030	2608	2197	2672	2451	1962	2276
161247	5	3	1	4	1	2	0
5720	2350	2919	6005	3258	3459	3679	4098
51016	183	221	221	215	276	303	279
5721	3161	3928	15538	5743	6908	8859	8675
102465801	312	394	1542	530	594	770	773
55072	986	1198	2592	746	552	877	1089
10379	1694	1744	4863	628	784	2075	2704
9985	132	141	222	29	28	23	24
79711	1492	1774	722	861	686	662	563
10548	2134	2573	2352	2341	2546	2477	2725
283629	9	19	12	1	0	3	2
29082	1994	2527	2558	1228	1311	982	1378
100528064	1481	1864	1707	2638	3416	3119	3818
145553	127	147	121	385	504	422	564
4738	2158	2759	2452	3479	4509	4164	5069
51292	1242	1787	1582	4651	4037	2981	4021
26277	1996	2584	8194	2696	3158	6611	7992
7051	13	11	206	1	0	90	129
5875	1549	1763	3171	1434	1272	1474	1752
102725044	199	262	312	353	422	416	466
115817	449	654	773	603	908	759	1007
161424	1403	1854	2156	1138	980	1151	1292
27141	575	705	802	384	321	333	390
56413	21	31	47	1	3	3	4
1241	605	596	381	359	716	204	545
196883	172	199	141	222	285	97	216
11035	444	696	1292	602	835	723	1045
4776	0	2	0	0	3	0	6
57523	28	43	64	11	15	5	11
23351	2775	3461	3594	2436	1921	1502	1843
643866	97	124	244	37	32	14	24
56948	630	825	540	616	576	404	528
101927045	46	87	88	79	43	42	43
1215	0	0	2	2	0	0	0
1511	2	1	1	24	41	16	11
2999	0	0	0	0	0	0	0
3002	13	18	20	28	4	16	6
107984667	0	0	0	1	0	0	0
105370413	0	0	0	1	0	0	0
29091	5	10	11	15	26	4	21
105370414	0	0	0	0	0	0	0
105370415	0	0	0	0	0	0	0
112268135	0	0	0	0	0	0	0
105370416	0	0	0	0	0	0	0
107984700	0	1	0	0	0	0	0
105370418	0	0	0	0	0	0	0
4857	0	0	0	0	0	0	0
102725045	0	0	0	0	1	1	0
101927062	0	0	0	0	0	0	0
102724890	0	0	0	0	0	0	0
101927081	0	0	0	0	0	0	0
100423019	0	0	0	0	0	0	0
105370419	0	0	0	0	0	0	0
105370420	0	0	0	0	0	0	0
105370421	0	0	0	0	3	1	0
728755	5	0	0	14	13	11	20
100505967	1	5	0	4	12	1	3
100422830	0	0	0	0	0	0	0
107984684	0	0	0	0	0	0	0
105370422	0	0	0	0	0	0	0
103695363	0	0	0	0	0	0	0
2290	0	0	0	0	0	0	0
387978	0	0	0	0	0	0	0
105370424	0	0	0	0	0	0	0
105370423	0	0	0	0	0	0	0
102724917	0	0	0	0	0	0	0
105370425	0	0	0	0	0	0	0
107984685	0	0	0	0	0	0	0
102724934	0	0	0	0	0	0	0
5587	0	2	0	0	0	2	0
105370429	0	0	0	0	0	0	0
105370430	0	0	0	0	0	0	0
112267868	32	33	12	7	0	0	2
105370431	1	2	2	0	0	0	0
105370432	0	0	0	0	0	0	0
55632	177	371	252	294	234	140	208
23256	1160	2201	1593	1345	1099	962	1267
1690	14	30	48	10	18	13	4
100506071	7	10	21	4	8	7	2
29966	375	595	487	68	37	56	55
693209	0	0	0	0	0	0	0
11154	180	331	185	168	112	68	122
25831	3210	6682	2792	1265	812	533	717
105370436	0	0	0	1	0	0	0
25938	775	1686	604	868	690	470	450
101927124	4	3	4	6	3	1	2
112487	180	314	135	338	292	196	244
2856	0	0	0	0	0	0	0
105370438	0	0	0	0	0	1	3
105370437	0	0	0	0	0	0	0
80224	128	242	113	293	285	259	295
105370439	0	0	0	1	0	2	1
105370440	0	1	1	0	0	0	0
394	3070	6664	4504	1456	628	950	937
84837	194	291	166	148	95	113	74
101954275	0	0	0	1	0	0	0
101954278	3	3	2	5	7	5	5
9472	1002	1788	342	529	481	265	345
112268128	0	1	0	0	0	0	0
